Title,Post date,Issues,Institution(s),Other Organization(s),Story Date,URL,Body,All terms
NC State Begins 'Year of Energy' with Solar Array Dedication,Jul 12 2010 - 1:33pm,1/24/08,,,"January 24, 2008",,"North Carolina State University initiated its 'Year of Energy' with the dedication of a new 75.6 kW photovoltaic array that will serve as an educational project for students.  The 'Year of Energy' is a program in which the University plans to focus on energy-related issues throughout 2008.  The array, which is owned by Carolina Solar Energy, is believed to be the largest privately financed solar photovoltaic array in North Carolina.  The power it generates is sold to Progress Energy.  The dedication ceremony was followed with NCSU's inaugural Energy Fair, which served to show attendees how NCSU and its partners foresee solutions to energy issues.",Research
U Penn Launches Car Share Program,Jul 12 2010 - 1:33pm,1/24/08,,,"January 24, 2008",,"The University of Pennsylvania is launching a car sharing program which will include 40 vehicles and a Penn Sustainability Fund for special environmental projects.  Officials say that this is the largest university car sharing program in the North America.  The program, supported by PhillyCarShare, will be available to the University's faculty, staff, and students, age 18 and above.",Transportation
Washington U in St. Louis Offers Hybrid-Only Car Share Program,Jul 12 2010 - 1:33pm,1/24/08,,,"January 24, 2008",,"Washington University in St. Louis (MO) recently introduced WeCar, a car sharing program that will exclusively utilize hybrid vehicles.  Under the program, Enterprise Rent-A-Car will make 6 hybrid vehicles available to rent on an hourly basis by faculty, staff, and students over age 18.",Transportation
Dartmouth Announces New Financial Aid Program,Jul 12 2010 - 1:33pm,1/24/08,,,"January 24, 2008",,"Dartmouth College (NH) recently announced a new financial aid initiative that will begin in the fall of 2008.  The program includes: free tuition for students who come from families with annual incomes below $75,000, replacing loans with scholarships, need-blind admission for international students, and scholarships of $2,950 to allow financial aid recipients to take advantage of research or internship opportunities in their junior year.  The new initiative will cost an additional $10 million per year, which will be paid for through the reallocation of resources and the use of funds generated by an increase in the distribution from endowment.",Funding
U Penn Eliminates Student Loans,Jul 12 2010 - 1:33pm,1/24/08,,,"January 24, 2008",,"The University of Pennsylvania announced a new initiative that will replace student loans with grants for undergraduates, making it possible for students from a broad range of economic backgrounds to graduate debt-free.  The new program will be phased in beginning September 2008, and will include all eligible undergraduates, not just entering freshmen. Students with family incomes under $100,000 will receive loan-free aid packages, while families above that level will receive a 10 percent reduction in need-based loans.  By fall 2009, all undergraduate students eligible for financial aid will receive loan-free aid packages, regardless of family income level.",Funding
Bowdoin Converts Student Loans to Grants,Jul 12 2010 - 1:33pm,1/24/08,,,"January 24, 2008",,"Bowdoin College (ME) has announced that, starting in the 2008-09 academic year, it will replace loans with grants for all new and current students receiving financial aid.  Bowdoin President Barry Mills assured that the program would not cause the college to abandon its commitment to educate lower-income students.  The initiative is part of The Bowdoin Campaign, a five-year effort that seeks to raise $250 million for the college.",Funding
Colby Replaces Student Loans with Grants,Jul 12 2010 - 1:33pm,1/24/08,,,"January 24, 2008",,"Colby College (ME) recently announced that, beginning in the fall of 2008, the school will replace all student loans with grants.  The loan elimination program will apply to new and currently enrolled students and will take about $1.5 million per year to implement.",Funding
Emerson Building Receives LEED Certification,Jul 12 2010 - 1:33pm,1/24/08,,,"January 24, 2008",,"Emerson College's (MA) new 14-story residence hall and campus center has received LEED certification.  The building promotes density, is located on a redeveloped urban site, uses reduced-flow fixtures, provides maximum daylight to all of the living spaces, and was built with significant amounts of recycled and regionally-manufactured materials.",Buildings
Western Kentucky U Initiates Bike Share Program,Jul 12 2010 - 1:33pm,1/24/08,,,"January 24, 2008",,"Western Kentucky University has initiated Big Red's Bikes, a bike sharing program that was started by an on-campus student organization called GreenToppers.  The program features bicycles that were refurbished through the donation of old bikes, chains, tires, tubes, and locks.",Transportation
U Western Ontario Switches to Biodegradable Food Packaging,Jul 12 2010 - 1:33pm,1/24/08,,,"January 24, 2008",,"As a result of efforts by the University Students' Council, the University of Western Ontario is transitioning from Styrofoam to 100% biodegradable food containers, plates, and garbage bags.  The products, which come at no extra cost to students, are made mostly from sugar cane and corn starch and will biodegrade in 60 to 90 days.",Dining Services
